department_id,department_name,shift_id,shift_date,shift_type,start_time,end_time,staff_type,staff_subclass,assigned_staff_count,minimum_required_per_shift
10,"Obstetrics and Gynecology",35560,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
10,"Obstetrics and Gynecology",35560,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
10,"Obstetrics and Gynecology",35560,2026-03-01,Morning,07:00:00,15:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35560,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
10,"Obstetrics and Gynecology",35560,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
10,"Obstetrics and Gynecology",35575,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
10,"Obstetrics and Gynecology",35575,2026-03-01,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
10,"Obstetrics and Gynecology",35575,2026-03-01,Evening,15:00:00,23:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35575,2026-03-01,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
10,"Obstetrics and Gynecology",35590,2026-03-01,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",2,2
10,"Obstetrics and Gynecology",35590,2026-03-01,Night,23:00:00,07:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35590,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Head Nurse",2,6
10,"Obstetrics and Gynecology",35590,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35590,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35605,2026-03-02,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
10,"Obstetrics and Gynecology",35605,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"Records Officer",1,2
10,"Obstetrics and Gynecology",35605,2026-03-02,Morning,07:00:00,15:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35605,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",4,6
10,"Obstetrics and Gynecology",35605,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35620,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
10,"Obstetrics and Gynecology",35620,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
10,"Obstetrics and Gynecology",35620,2026-03-02,Evening,15:00:00,23:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35620,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35620,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",4,6
10,"Obstetrics and Gynecology",35635,2026-03-02,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
10,"Obstetrics and Gynecology",35635,2026-03-02,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
10,"Obstetrics and Gynecology",35635,2026-03-02,Night,23:00:00,07:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35635,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
10,"Obstetrics and Gynecology",35635,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",5,6
10,"Obstetrics and Gynecology",35650,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",2,2
10,"Obstetrics and Gynecology",35650,2026-03-03,Morning,07:00:00,15:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35650,2026-03-03,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
10,"Obstetrics and Gynecology",35665,2026-03-03,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
10,"Obstetrics and Gynecology",35665,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
10,"Obstetrics and Gynecology",35665,2026-03-03,Evening,15:00:00,23:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35665,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",2,6
10,"Obstetrics and Gynecology",35665,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35665,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35680,2026-03-03,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
10,"Obstetrics and Gynecology",35680,2026-03-03,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
10,"Obstetrics and Gynecology",35680,2026-03-03,Night,23:00:00,07:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35680,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
10,"Obstetrics and Gynecology",35680,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35695,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
10,"Obstetrics and Gynecology",35695,2026-03-04,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
10,"Obstetrics and Gynecology",35695,2026-03-04,Morning,07:00:00,15:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35695,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35695,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",4,6
10,"Obstetrics and Gynecology",35710,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",2,2
10,"Obstetrics and Gynecology",35710,2026-03-04,Evening,15:00:00,23:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35710,2026-03-04,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
10,"Obstetrics and Gynecology",35725,2026-03-04,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
10,"Obstetrics and Gynecology",35725,2026-03-04,Night,23:00:00,07:00:00,Administrative,"Records Officer",1,2
10,"Obstetrics and Gynecology",35725,2026-03-04,Night,23:00:00,07:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35725,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
10,"Obstetrics and Gynecology",35725,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",5,6
10,"Obstetrics and Gynecology",35740,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
10,"Obstetrics and Gynecology",35740,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
10,"Obstetrics and Gynecology",35740,2026-03-05,Morning,07:00:00,15:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35740,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",2,6
10,"Obstetrics and Gynecology",35740,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35740,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35755,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
10,"Obstetrics and Gynecology",35755,2026-03-05,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
10,"Obstetrics and Gynecology",35755,2026-03-05,Evening,15:00:00,23:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35755,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35755,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",4,6
10,"Obstetrics and Gynecology",35770,2026-03-05,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",2,2
10,"Obstetrics and Gynecology",35770,2026-03-05,Night,23:00:00,07:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35770,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
10,"Obstetrics and Gynecology",35770,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35785,2026-03-06,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
10,"Obstetrics and Gynecology",35785,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"Records Officer",1,2
10,"Obstetrics and Gynecology",35785,2026-03-06,Morning,07:00:00,15:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35785,2026-03-06,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
10,"Obstetrics and Gynecology",35800,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
10,"Obstetrics and Gynecology",35800,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
10,"Obstetrics and Gynecology",35800,2026-03-06,Evening,15:00:00,23:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35800,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
10,"Obstetrics and Gynecology",35800,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
10,"Obstetrics and Gynecology",35815,2026-03-06,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
10,"Obstetrics and Gynecology",35815,2026-03-06,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
10,"Obstetrics and Gynecology",35815,2026-03-06,Night,23:00:00,07:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35815,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Head Nurse",2,6
10,"Obstetrics and Gynecology",35815,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35815,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35830,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",2,2
10,"Obstetrics and Gynecology",35830,2026-03-07,Morning,07:00:00,15:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35830,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
10,"Obstetrics and Gynecology",35830,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",4,6
10,"Obstetrics and Gynecology",35845,2026-03-07,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
10,"Obstetrics and Gynecology",35845,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
10,"Obstetrics and Gynecology",35845,2026-03-07,Evening,15:00:00,23:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35845,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",4,6
10,"Obstetrics and Gynecology",35845,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",2,6
10,"Obstetrics and Gynecology",35860,2026-03-07,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
10,"Obstetrics and Gynecology",35860,2026-03-07,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
10,"Obstetrics and Gynecology",35860,2026-03-07,Night,23:00:00,07:00:00,Doctor,"Obstetrics and Gynecology",3,3
10,"Obstetrics and Gynecology",35860,2026-03-07,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35556,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
6,Oncology,35556,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35556,2026-03-01,Morning,07:00:00,15:00:00,Doctor,Oncology,3,3
6,Oncology,35556,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35571,2026-03-01,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
6,Oncology,35571,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35571,2026-03-01,Evening,15:00:00,23:00:00,Doctor,Oncology,3,3
6,Oncology,35571,2026-03-01,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35586,2026-03-01,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
6,Oncology,35586,2026-03-01,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35586,2026-03-01,Night,23:00:00,07:00:00,Doctor,Oncology,3,3
6,Oncology,35586,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
6,Oncology,35586,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",5,6
6,Oncology,35601,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35601,2026-03-02,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
6,Oncology,35601,2026-03-02,Morning,07:00:00,15:00:00,Doctor,Oncology,3,3
6,Oncology,35601,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
6,Oncology,35601,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",4,6
6,Oncology,35616,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
6,Oncology,35616,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35616,2026-03-02,Evening,15:00:00,23:00:00,Doctor,Oncology,3,3
6,Oncology,35616,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
6,Oncology,35616,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
6,Oncology,35631,2026-03-02,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
6,Oncology,35631,2026-03-02,Night,23:00:00,07:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35631,2026-03-02,Night,23:00:00,07:00:00,Doctor,Oncology,3,3
6,Oncology,35631,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35646,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
6,Oncology,35646,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35646,2026-03-03,Morning,07:00:00,15:00:00,Doctor,Oncology,3,3
6,Oncology,35646,2026-03-03,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35661,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35661,2026-03-03,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
6,Oncology,35661,2026-03-03,Evening,15:00:00,23:00:00,Doctor,Oncology,3,3
6,Oncology,35661,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
6,Oncology,35661,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",5,6
6,Oncology,35676,2026-03-03,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
6,Oncology,35676,2026-03-03,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35676,2026-03-03,Night,23:00:00,07:00:00,Doctor,Oncology,3,3
6,Oncology,35676,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
6,Oncology,35676,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",4,6
6,Oncology,35691,2026-03-04,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
6,Oncology,35691,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35691,2026-03-04,Morning,07:00:00,15:00:00,Doctor,Oncology,3,3
6,Oncology,35691,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
6,Oncology,35691,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
6,Oncology,35706,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
6,Oncology,35706,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35706,2026-03-04,Evening,15:00:00,23:00:00,Doctor,Oncology,3,3
6,Oncology,35706,2026-03-04,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35721,2026-03-04,Night,23:00:00,07:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35721,2026-03-04,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
6,Oncology,35721,2026-03-04,Night,23:00:00,07:00:00,Doctor,Oncology,3,3
6,Oncology,35721,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35736,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
6,Oncology,35736,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35736,2026-03-05,Morning,07:00:00,15:00:00,Doctor,Oncology,3,3
6,Oncology,35736,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
6,Oncology,35736,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",5,6
6,Oncology,35751,2026-03-05,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
6,Oncology,35751,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35751,2026-03-05,Evening,15:00:00,23:00:00,Doctor,Oncology,3,3
6,Oncology,35751,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
6,Oncology,35751,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
6,Oncology,35766,2026-03-05,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
6,Oncology,35766,2026-03-05,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35766,2026-03-05,Night,23:00:00,07:00:00,Doctor,Oncology,3,3
6,Oncology,35766,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",2,6
6,Oncology,35766,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",4,6
6,Oncology,35781,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35781,2026-03-06,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
6,Oncology,35781,2026-03-06,Morning,07:00:00,15:00:00,Doctor,Oncology,3,3
6,Oncology,35781,2026-03-06,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35796,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
6,Oncology,35796,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35796,2026-03-06,Evening,15:00:00,23:00:00,Doctor,Oncology,3,3
6,Oncology,35796,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
6,Oncology,35811,2026-03-06,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
6,Oncology,35811,2026-03-06,Night,23:00:00,07:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35811,2026-03-06,Night,23:00:00,07:00:00,Doctor,Oncology,3,3
6,Oncology,35811,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
6,Oncology,35811,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",5,6
6,Oncology,35826,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
6,Oncology,35826,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35826,2026-03-07,Morning,07:00:00,15:00:00,Doctor,Oncology,3,3
6,Oncology,35826,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
6,Oncology,35826,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
6,Oncology,35841,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
6,Oncology,35841,2026-03-07,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
6,Oncology,35841,2026-03-07,Evening,15:00:00,23:00:00,Doctor,Oncology,3,3
6,Oncology,35841,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
6,Oncology,35841,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",4,6
6,Oncology,35856,2026-03-07,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
6,Oncology,35856,2026-03-07,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
6,Oncology,35856,2026-03-07,Night,23:00:00,07:00:00,Doctor,Oncology,3,3
6,Oncology,35856,2026-03-07,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35557,2026-03-01,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
7,Orthopedics,35557,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35557,2026-03-01,Morning,07:00:00,15:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35557,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35572,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35572,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35572,2026-03-01,Evening,15:00:00,23:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35572,2026-03-01,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35587,2026-03-01,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35587,2026-03-01,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
7,Orthopedics,35587,2026-03-01,Night,23:00:00,07:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35587,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
7,Orthopedics,35587,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",1,6
7,Orthopedics,35587,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35602,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35602,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"Billing Officer",1,2
7,Orthopedics,35602,2026-03-02,Morning,07:00:00,15:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35602,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",6,6
7,Orthopedics,35617,2026-03-02,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
7,Orthopedics,35617,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35617,2026-03-02,Evening,15:00:00,23:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35617,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
7,Orthopedics,35617,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35632,2026-03-02,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35632,2026-03-02,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35632,2026-03-02,Night,23:00:00,07:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35632,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35647,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35647,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
7,Orthopedics,35647,2026-03-03,Morning,07:00:00,15:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35647,2026-03-03,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35662,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35662,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
7,Orthopedics,35662,2026-03-03,Evening,15:00:00,23:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35662,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
7,Orthopedics,35662,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
7,Orthopedics,35662,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35677,2026-03-03,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
7,Orthopedics,35677,2026-03-03,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35677,2026-03-03,Night,23:00:00,07:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35677,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",6,6
7,Orthopedics,35692,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35692,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35692,2026-03-04,Morning,07:00:00,15:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35692,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
7,Orthopedics,35692,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35707,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35707,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
7,Orthopedics,35707,2026-03-04,Evening,15:00:00,23:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35707,2026-03-04,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35722,2026-03-04,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35722,2026-03-04,Night,23:00:00,07:00:00,Administrative,"Billing Officer",1,2
7,Orthopedics,35722,2026-03-04,Night,23:00:00,07:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35722,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35737,2026-03-05,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
7,Orthopedics,35737,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35737,2026-03-05,Morning,07:00:00,15:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35737,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
7,Orthopedics,35737,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
7,Orthopedics,35737,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35752,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35752,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
